n70,g52,g51
n65,g6,g79
n6,g48,g1
n35,g19,g84
n4,g60,g82
n32,g58,g31
n72,g85,g61
n74,g8,g55
n26,g94,g0
n21,g99,g64
n60,g4,g11
n20,g89,g82
n73,g51,g43
n51,g73,g79
n69,g78,g68
n71,g0,g84
n28,g72,g85
n77,g26,g19
n14,g38,g10
n45,g70,g2
n39,g1,g55
n5,g0,g3
n23,g73,g18
n24,g23,g76
n54,g2,g12
n16,g64,g91
n82,g13,g58
n17,g99,g42
n18,g88,g42
n63,g39,g53
n9,g13,g63
n25,g72,g42
n30,g21,g20
n31,g5,g25
n10,g22,g97
n43,g46,g85
n68,g67,g68
n34,g84,g44
n8,g91,g23
n79,g32,g16
n53,g56,g47
n55,g79,g12
n38,g33,g98
n33,g67,g65
n62,g24,g14
n11,g71,g83
n27,g84,g66
n50,g56,g81
n44,g5,g36
n12,g28,g3
n67,g28,g7
n75,g13,g62
n80,g6,g98
n0,g22,g7
n22,g57,g8
n81,g79,g59
n58,g80,g33
n36,g7,g75
n42,g64,g89
n61,g71,g69
n78,g45,g86
n3,g15,g12
n29,g71,g23
n47,g99,g10
n49,g69,g99
n52,g27,g24
n59,g68,g71
n57,g1,g47
n66,g77,g72
n37,g87,g16
n13,g55,g6
n40,g23,g94
n19,g67,g44
n46,g75,g49
n7,g24,g55
n15,g61,g69
n48,g92,g72
n41,g56,g9
n76,g47,g20
n64,g71,g38
n56,g14,g75
n2,g62,g61
n1,g57,g54
