n70,g57,g87
n6,g71,g35
n4,g50,g69
n22,g2,g36
n21,g66,g3
n60,g38,g56
n79,g92,g83
n74,g79,g94
n69,g44,g37
n28,g61,g79
n14,g23,g91
n45,g24,g43
n5,g34,g95
n23,g70,g18
n24,g79,g49
n17,g7,g21
n54,g13,g27
n77,g58,g37
n63,g91,g64
n9,g9,g6
n25,g12,g4
n87,g29,g89
n10,g27,g15
n68,g94,g74
n34,g49,g21
n72,g82,g35
n73,g76,g17
n55,g20,g21
n44,g20,g14
n16,g58,g85
n80,g53,g85
n81,g36,g8
n75,g30,g54
n66,g64,g30
n47,g95,g68
n52,g75,g93
n59,g63,g97
n57,g44,g42
n71,g38,g76
n37,g30,g95
n31,g12,g32
n19,g98,g46
n46,g33,g48
n65,g85,g86
n85,g98,g12
n1,g33,g79
n84,g31,g98
n32,g10,g62
n26,g14,g0
n20,g74,g11
n53,g46,g39
n56,g36,g32
n76,g33,g46
n38,g74,g28
n13,g79,g96
n67,g89,g3
n41,g11,g88
n18,g68,g3
n11,g27,g70
n30,g83,g86
n35,g72,g54
n8,g53,g89
n83,g24,g28
n39,g90,g22
n33,g2,g45
n27,g0,g83
n50,g47,g21
n12,g39,g25
n82,g91,g31
n0,g77,g40
n43,g86,g20
n58,g6,g55
n36,g22,g11
n42,g17,g15
n61,g70,g48
n78,g39,g3
n3,g88,g28
n29,g78,g21
n49,g38,g93
n86,g81,g26
n62,g15,g86
n40,g68,g9
n51,g43,g16
n7,g84,g28
n15,g71,g43
n48,g29,g11
n64,g36,g72
n2,g5,g35
