n70,g99,g9
n6,g63,g70
n4,g30,g79
n22,g81,g68
n21,g96,g4
n60,g86,g21
n79,g17,g10
n74,g74,g63
n69,g39,g97
n28,g77,g39
n14,g22,g94
n45,g5,g0
n5,g45,g55
n23,g22,g72
n24,g0,g35
n17,g29,g74
n54,g72,g35
n77,g89,g68
n63,g23,g14
n9,g38,g24
n25,g45,g73
n87,g49,g51
n10,g0,g91
n68,g11,g55
n34,g14,g43
n72,g2,g24
n73,g1,g21
n55,g88,g38
n44,g87,g23
n16,g71,g53
n80,g51,g88
n81,g97,g40
n75,g78,g56
n66,g70,g55
n47,g64,g83
n52,g60,g25
n59,g5,g67
n57,g82,g70
n71,g54,g61
n37,g94,g36
n31,g53,g84
n19,g95,g33
n46,g72,g10
n65,g95,g91
n85,g43,g26
n1,g15,g42
n84,g74,g85
n32,g68,g98
n26,g51,g18
n20,g16,g65
n53,g83,g4
n56,g43,g5
n76,g30,g57
n38,g35,g56
n13,g97,g69
n67,g74,g12
n41,g22,g42
n18,g33,g22
n11,g22,g49
n30,g27,g66
n35,g27,g48
n8,g33,g18
n83,g50,g31
n39,g11,g40
n33,g20,g83
n27,g0,g11
n50,g62,g53
n12,g94,g40
n82,g60,g95
n0,g50,g79
n43,g21,g68
n58,g38,g82
n36,g80,g78
n42,g7,g19
n61,g20,g4
n78,g0,g79
n3,g48,g79
n29,g85,g10
n49,g77,g1
n88,g64,g43
n86,g77,g55
n62,g90,g44
n40,g41,g53
n51,g68,g45
n7,g89,g92
n15,g54,g4
n48,g37,g6
n64,g94,g54
n2,g64,g53
