n0,g45,g7
n1,g87,g90
n2,g69,g57
n3,g37,g95
n4,g8,g4
n5,g98,g58
n6,g87,g78
n7,g40,g79
n8,g64,g95
n9,g57,g63
n10,g73,g8
n11,g58,g10
n12,g71,g81
n13,g43,g68
n14,g31,g96
n15,g99,g86
n16,g75,g44
n17,g75,g57
n18,g28,g78
n19,g24,g60
n20,g19,g38
n21,g97,g91
n22,g62,g16
n23,g57,g76
n24,g16,g76
n25,g29,g37
n26,g56,g55
n27,g20,g24
n28,g79,g90
n29,g31,g98
n30,g41,g91
n31,g52,g48
n32,g25,g89
n33,g65,g56
n34,g89,g67
n35,g98,g52
n36,g98,g86
n37,g48,g26
n38,g55,g2
n39,g39,g75
n40,g16,g99
n41,g3,g41
n42,g63,g1
n43,g5,g44
n44,g69,g73
n45,g34,g84
n46,g60,g48
n47,g59,g72
n48,g26,g3
n49,g10,g67
