n0,g95,g18
n1,g74,g47
n2,g22,g34
n3,g74,g0
n4,g17,g2
n5,g46,g39
n6,g15,g90
n7,g25,g86
n8,g37,g80
n9,g56,g31
n10,g41,g17
n11,g83,g98
n12,g29,g3
n13,g45,g25
n14,g42,g53
n15,g85,g99
n16,g67,g61
n17,g60,g42
n18,g65,g14
n19,g54,g97
n20,g5,g10
n21,g28,g19
n22,g39,g33
n23,g19,g66
n24,g1,g57
n25,g14,g33
n26,g72,g56
n27,g80,g83
n28,g43,g45
n29,g44,g96
n30,g84,g6
n31,g51,g95
n32,g1,g12
n33,g40,g34
n34,g14,g71
n35,g16,g35
n36,g6,g21
n37,g87,g62
n38,g8,g75
n39,g55,g81
n40,g79,g23
n41,g11,g94
n42,g11,g43
n43,g3,g89
n44,g75,g45
n45,g38,g87
n46,g72,g78
n47,g55,g10
n48,g69,g7
n49,g56,g48
