n0,g49,g80
n1,g91,g81
n2,g91,g52
n3,g33,g69
n4,g71,g18
n5,g39,g35
n6,g7,g54
n7,g80,g97
n8,g67,g89
n9,g46,g87
n10,g9,g24
n11,g9,g20
n12,g64,g25
n13,g91,g4
n14,g72,g70
n15,g64,g26
n16,g22,g53
n17,g40,g77
n18,g54,g76
n19,g18,g10
n20,g10,g70
n21,g35,g74
n22,g66,g90
n23,g93,g17
n24,g38,g92
n25,g22,g85
n26,g68,g64
n27,g85,g13
n28,g94,g24
n29,g77,g32
n30,g46,g53
n31,g99,g61
n32,g72,g8
n33,g23,g88
n34,g33,g4
n35,g0,g98
n36,g0,g93
n37,g56,g82
n38,g88,g75
n39,g4,g62
n40,g96,g57
n41,g29,g40
n42,g31,g66
n43,g6,g58
n44,g2,g10
n45,g32,g87
n46,g62,g94
n47,g54,g49
n48,g35,g91
n49,g80,g46
n50,g55,g34
n51,g18,g73
n52,g99,g60
n53,g81,g38
n54,g53,g11
n55,g84,g82
n56,g75,g65
