n0,g59,g4
n1,g17,g14
n2,g56,g64
n3,g36,g95
n4,g65,g62
n5,g19,g10
n6,g82,g98
n7,g78,g21
n8,g5,g45
n9,g72,g5
n10,g73,g68
n11,g67,g29
n12,g30,g78
n13,g89,g49
n14,g16,g66
n15,g45,g7
n16,g45,g96
n17,g83,g0
n18,g10,g95
n19,g28,g93
n20,g65,g42
n21,g6,g45
n22,g68,g72
n23,g65,g18
n24,g94,g43
n25,g99,g96
n26,g65,g81
n27,g64,g0
n28,g26,g73
n29,g53,g88
n30,g14,g37
n31,g28,g14
n32,g2,g25
n33,g15,g94
n34,g70,g39
n35,g85,g64
n36,g17,g98
n37,g91,g88
n38,g52,g88
n39,g43,g68
n40,g90,g2
n41,g47,g61
n42,g35,g31
n43,g49,g86
n44,g88,g12
n45,g57,g81
n46,g0,g9
n47,g83,g40
n48,g55,g89
