n70,g55,g0
n65,g66,g54
n6,g21,g20
n35,g21,g89
n4,g96,g7
n32,g82,g30
n72,g86,g21
n74,g8,g5
n26,g94,g38
n21,g79,g46
n60,g71,g27
n20,g98,g27
n73,g82,g11
n51,g26,g20
n69,g15,g81
n71,g70,g92
n28,g96,g8
n77,g24,g53
n14,g77,g62
n45,g3,g14
n39,g19,g17
n5,g61,g66
n23,g36,g77
n24,g27,g75
n54,g60,g2
n16,g81,g54
n17,g7,g17
n18,g74,g99
n63,g38,g4
n9,g88,g57
n25,g43,g65
n30,g76,g6
n31,g50,g12
n10,g17,g24
n43,g6,g99
n68,g92,g99
n34,g61,g52
n8,g77,g3
n53,g89,g20
n55,g43,g8
n38,g10,g88
n33,g45,g34
n62,g27,g56
n11,g76,g93
n27,g21,g49
n50,g22,g88
n44,g86,g14
n12,g58,g53
n67,g80,g67
n75,g86,g84
n0,g13,g59
n22,g23,g11
n58,g93,g74
n36,g83,g76
n42,g44,g75
n61,g37,g81
n3,g16,g12
n29,g24,g42
n47,g89,g11
n49,g83,g84
n52,g27,g77
n59,g52,g63
n57,g10,g51
n66,g74,g98
n37,g1,g32
n13,g1,g50
n40,g39,g68
n19,g53,g94
n46,g51,g70
n7,g37,g3
n15,g85,g28
n48,g32,g18
n41,g9,g63
n76,g58,g71
n64,g65,g1
n56,g6,g97
n2,g19,g88
n1,g9,g88
