n0,g47,g2
n1,g56,g91
n2,g52,g19
n3,g73,g66
n4,g91,g53
n5,g53,g51
n6,g46,g81
n7,g27,g30
n8,g21,g9
n9,g85,g99
n10,g3,g19
n11,g14,g31
n12,g73,g93
n13,g68,g43
n14,g73,g92
n15,g98,g8
n16,g69,g46
n17,g37,g7
n18,g1,g40
n19,g40,g63
n20,g4,g24
n21,g90,g84
n22,g65,g4
n23,g21,g40
n24,g58,g35
n25,g92,g96
n26,g49,g1
n27,g89,g70
n28,g46,g17
n29,g89,g69
n30,g65,g63
n31,g68,g12
n32,g30,g49
n33,g95,g25
n34,g62,g77
n35,g39,g28
n36,g74,g75
n37,g19,g66
n38,g35,g14
n39,g67,g33
n40,g57,g79
n41,g66,g86
n42,g13,g49
n43,g32,g20
n44,g69,g76
n45,g67,g64
n46,g49,g26
n47,g87,g84
n48,g83,g40
n49,g34,g53
n50,g61,g34
n51,g4,g7
