n0,g17,g5
n1,g99,g52
n2,g85,g10
n3,g24,g91
n4,g13,g97
n5,g98,g43
n6,g12,g85
n7,g70,g24
n8,g70,g73
n9,g36,g67
n10,g73,g85
n11,g34,g21
n12,g30,g64
n13,g19,g88
n14,g22,g62
n15,g18,g51
n16,g58,g62
n17,g50,g70
n18,g70,g89
n19,g37,g74
n20,g14,g49
n21,g92,g35
n22,g62,g28
n23,g62,g60
n24,g30,g94
n25,g99,g1
n26,g68,g51
n27,g65,g88
n28,g19,g92
n29,g53,g93
n30,g82,g34
n31,g91,g48
n32,g32,g61
n33,g19,g55
n34,g6,g57
n35,g76,g45
n36,g46,g93
n37,g20,g71
n38,g92,g85
n39,g50,g68
n40,g13,g83
n41,g47,g32
n42,g11,g45
n43,g11,g37
n44,g54,g80
n45,g69,g23
n46,g74,g52
n47,g70,g68
n48,g71,g22
n49,g97,g39
n50,g14,g12
n51,g44,g98
