n0,g81,g3
n1,g71,g18
n2,g90,g7
n3,g15,g57
n4,g17,g96
n5,g35,g49
n6,g78,g58
n7,g35,g58
n8,g51,g8
n9,g23,g57
n10,g2,g27
n11,g6,g36
n12,g79,g86
n13,g27,g74
n14,g53,g61
n15,g1,g47
n16,g35,g6
n17,g95,g50
n18,g58,g98
n19,g32,g83
n20,g60,g19
n21,g37,g68
n22,g15,g30
n23,g70,g46
n24,g59,g79
n25,g64,g69
n26,g79,g78
n27,g53,g9
n28,g23,g17
n29,g6,g30
n30,g78,g25
n31,g77,g84
n32,g30,g92
n33,g47,g56
n34,g28,g64
n35,g8,g34
n36,g57,g92
n37,g99,g67
n38,g95,g83
n39,g70,g80
n40,g1,g64
n41,g96,g12
n42,g31,g56
n43,g4,g64
n44,g5,g72
n45,g14,g67
n46,g26,g51
n47,g25,g44
n48,g84,g42
n49,g92,g45
n50,g16,g44
n51,g38,g62
