n0,g97,g72
n1,g94,g87
n2,g70,g37
n3,g5,g96
n4,g48,g5
n5,g39,g67
n6,g86,g85
n7,g60,g90
n8,g12,g36
n9,g94,g4
n10,g32,g98
n11,g69,g20
n12,g73,g79
n13,g77,g92
n14,g79,g81
n15,g33,g81
n16,g42,g39
n17,g66,g92
n18,g68,g98
n19,g54,g73
n20,g79,g90
n21,g36,g57
n22,g39,g36
n23,g86,g56
n24,g66,g12
n25,g30,g26
n26,g46,g97
n27,g87,g46
n28,g5,g23
n29,g0,g14
n30,g83,g15
n31,g20,g52
n32,g34,g48
n33,g8,g82
n34,g11,g91
n35,g59,g87
n36,g32,g14
n37,g71,g30
n38,g20,g87
n39,g51,g20
n40,g4,g31
n41,g90,g66
n42,g99,g54
n43,g53,g45
n44,g12,g83
n45,g13,g31
n46,g35,g60
n47,g4,g91
n48,g92,g18
n49,g21,g16
n50,g15,g26
n51,g3,g34
