n70,g92,g56
n65,g64,g38
n6,g72,g22
n35,g21,g80
n4,g5,g61
n32,g53,g80
n72,g40,g7
n26,g86,g12
n21,g71,g87
n60,g60,g49
n20,g33,g0
n51,g65,g35
n69,g86,g71
n71,g72,g15
n28,g41,g67
n14,g40,g3
n45,g82,g48
n39,g61,g85
n5,g65,g31
n23,g18,g58
n24,g72,g83
n54,g59,g83
n16,g75,g71
n17,g62,g68
n18,g44,g16
n63,g59,g65
n9,g34,g42
n25,g12,g15
n30,g62,g87
n31,g64,g72
n10,g90,g49
n43,g93,g10
n68,g46,g65
n34,g7,g17
n8,g94,g16
n53,g34,g61
n55,g48,g37
n38,g24,g8
n33,g34,g73
n62,g70,g14
n11,g49,g18
n27,g76,g94
n50,g71,g33
n44,g90,g22
n12,g95,g98
n67,g53,g85
n0,g25,g97
n22,g38,g43
n58,g59,g28
n36,g9,g74
n42,g23,g39
n61,g69,g70
n3,g27,g37
n29,g95,g24
n47,g13,g58
n49,g54,g98
n52,g39,g69
n59,g11,g14
n57,g54,g38
n66,g52,g96
n37,g13,g27
n13,g13,g1
n40,g72,g80
n19,g29,g12
n46,g96,g93
n7,g6,g59
n15,g17,g63
n48,g28,g27
n41,g73,g87
n64,g40,g16
n56,g91,g18
n2,g49,g96
n1,g2,g11
