n70,g73,g23
n65,g16,g63
n6,g84,g11
n35,g62,g41
n4,g71,g55
n32,g32,g91
n72,g93,g15
n26,g44,g27
n21,g17,g26
n60,g93,g50
n20,g93,g21
n51,g58,g46
n69,g58,g74
n71,g98,g12
n28,g66,g0
n14,g8,g6
n45,g30,g10
n39,g40,g2
n5,g90,g26
n23,g96,g67
n24,g79,g24
n54,g48,g30
n16,g59,g51
n17,g15,g85
n18,g67,g42
n63,g58,g81
n9,g43,g42
n25,g16,g83
n30,g75,g73
n31,g21,g32
n10,g45,g83
n43,g44,g16
n68,g11,g49
n34,g42,g6
n8,g67,g40
n53,g54,g35
n55,g53,g63
n38,g41,g11
n33,g74,g0
n62,g70,g35
n11,g25,g49
n27,g74,g60
n50,g22,g33
n44,g33,g93
n12,g32,g67
n67,g10,g69
n0,g12,g10
n22,g50,g33
n58,g34,g36
n36,g26,g62
n42,g84,g93
n61,g54,g28
n3,g21,g98
n29,g10,g64
n47,g65,g43
n49,g44,g43
n52,g19,g6
n59,g71,g32
n57,g81,g68
n66,g8,g25
n37,g41,g24
n13,g61,g40
n40,g82,g52
n19,g13,g54
n46,g46,g16
n7,g67,g26
n15,g19,g22
n48,g95,g46
n41,g43,g57
n64,g68,g54
n56,g82,g29
n2,g57,g19
n1,g72,g34
