n70,g29,g81
n6,g25,g85
n4,g39,g69
n22,g32,g86
n21,g74,g94
n60,g13,g60
n79,g64,g2
n74,g68,g47
n69,g81,g59
n28,g22,g85
n14,g19,g40
n45,g14,g24
n89,g28,g88
n5,g82,g47
n23,g84,g68
n24,g43,g76
n17,g7,g22
n54,g38,g67
n77,g86,g1
n63,g88,g73
n9,g83,g20
n25,g74,g97
n87,g13,g96
n10,g47,g32
n68,g32,g34
n34,g67,g98
n72,g82,g88
n73,g66,g16
n55,g28,g6
n44,g19,g72
n16,g85,g40
n80,g11,g24
n81,g19,g44
n75,g38,g87
n66,g49,g40
n47,g48,g39
n52,g42,g30
n59,g77,g68
n57,g17,g31
n71,g32,g92
n37,g79,g91
n31,g24,g75
n19,g48,g3
n46,g82,g95
n65,g3,g83
n85,g94,g13
n1,g20,g74
n84,g97,g33
n32,g46,g18
n26,g61,g51
n20,g58,g48
n53,g28,g94
n56,g76,g41
n76,g63,g2
n38,g66,g17
n13,g59,g84
n67,g45,g55
n41,g57,g48
n18,g89,g91
n11,g55,g33
n30,g82,g87
n35,g31,g30
n8,g89,g80
n83,g57,g67
n39,g72,g18
n33,g28,g31
n27,g61,g14
n50,g47,g52
n12,g46,g96
n82,g95,g30
n0,g63,g19
n43,g22,g59
n58,g73,g47
n36,g6,g76
n42,g33,g12
n61,g76,g26
n78,g75,g50
n3,g92,g46
n29,g80,g29
n49,g61,g4
n88,g34,g77
n86,g9,g53
n62,g26,g36
n40,g42,g34
n51,g56,g1
n7,g5,g83
n15,g39,g45
n48,g59,g71
n64,g73,g93
n2,g14,g90
