n70,g21,g14
n65,g71,g89
n6,g39,g97
n35,g29,g20
n4,g17,g65
n32,g0,g83
n72,g42,g19
n74,g38,g31
n26,g77,g32
n21,g28,g47
n60,g57,g61
n20,g86,g62
n73,g42,g38
n51,g76,g42
n69,g29,g61
n71,g97,g92
n28,g92,g81
n14,g13,g52
n45,g97,g69
n39,g87,g20
n5,g73,g46
n23,g64,g38
n24,g34,g4
n54,g4,g1
n16,g1,g98
n17,g4,g5
n18,g82,g49
n63,g40,g68
n9,g10,g99
n25,g29,g85
n30,g83,g23
n31,g60,g37
n10,g72,g23
n43,g90,g84
n68,g63,g72
n34,g11,g78
n8,g5,g86
n53,g33,g38
n55,g66,g94
n38,g43,g25
n33,g56,g65
n62,g61,g45
n11,g43,g83
n27,g4,g85
n50,g78,g60
n44,g57,g47
n12,g40,g51
n67,g0,g51
n75,g33,g64
n0,g5,g51
n22,g43,g33
n58,g99,g2
n36,g62,g76
n42,g28,g29
n61,g77,g22
n3,g92,g62
n29,g65,g98
n47,g24,g76
n49,g32,g54
n52,g22,g36
n59,g91,g79
n57,g94,g35
n66,g2,g8
n37,g78,g99
n13,g54,g65
n40,g7,g4
n19,g58,g64
n46,g24,g48
n7,g27,g97
n15,g70,g13
n48,g35,g80
n41,g37,g36
n64,g74,g48
n56,g51,g70
n2,g52,g25
n1,g64,g34
