n70,g31,g86
n65,g84,g40
n6,g87,g62
n35,g98,g39
n4,g30,g12
n32,g57,g47
n72,g3,g94
n74,g37,g90
n26,g75,g50
n21,g9,g89
n60,g12,g79
n20,g99,g88
n73,g20,g78
n51,g60,g45
n69,g37,g41
n71,g5,g44
n28,g21,g28
n14,g8,g87
n45,g75,g81
n39,g57,g97
n5,g9,g39
n23,g72,g70
n24,g64,g14
n54,g55,g80
n16,g66,g64
n17,g30,g22
n18,g48,g58
n63,g32,g65
n9,g57,g37
n25,g10,g91
n30,g44,g47
n31,g76,g98
n10,g65,g66
n43,g12,g42
n68,g13,g31
n34,g67,g43
n8,g52,g25
n53,g54,g93
n55,g80,g20
n38,g42,g26
n33,g0,g50
n62,g76,g47
n11,g38,g33
n27,g30,g0
n50,g9,g53
n44,g83,g71
n12,g60,g94
n67,g39,g63
n75,g48,g20
n0,g88,g85
n22,g36,g18
n58,g68,g2
n36,g88,g3
n42,g2,g14
n61,g87,g4
n3,g59,g24
n29,g6,g97
n47,g51,g24
n49,g91,g52
n52,g19,g59
n59,g29,g7
n57,g47,g29
n66,g46,g90
n37,g85,g21
n13,g20,g83
n40,g5,g62
n19,g34,g77
n46,g45,g95
n7,g34,g47
n15,g67,g49
n48,g84,g46
n41,g71,g31
n64,g10,g51
n56,g1,g98
n2,g29,g62
n1,g36,g23
