n70,g23,g70
n65,g49,g88
n6,g44,g80
n35,g17,g49
n4,g0,g8
n32,g6,g41
n72,g20,g93
n74,g66,g83
n26,g91,g18
n21,g1,g29
n60,g72,g35
n20,g9,g25
n73,g82,g79
n51,g93,g60
n69,g53,g56
n71,g22,g29
n28,g7,g71
n14,g70,g84
n45,g19,g52
n39,g2,g10
n5,g46,g72
n23,g87,g54
n24,g3,g45
n54,g72,g12
n16,g8,g19
n17,g86,g14
n18,g95,g92
n63,g44,g25
n9,g77,g31
n25,g67,g62
n30,g73,g15
n31,g60,g77
n10,g25,g13
n43,g82,g6
n68,g76,g41
n34,g32,g35
n8,g8,g38
n53,g57,g72
n55,g31,g26
n38,g41,g90
n33,g51,g78
n62,g92,g22
n11,g21,g75
n27,g0,g48
n50,g51,g3
n44,g44,g9
n12,g11,g94
n67,g93,g40
n75,g36,g72
n0,g18,g15
n22,g42,g34
n58,g79,g87
n36,g11,g1
n42,g71,g27
n61,g0,g42
n3,g99,g59
n29,g60,g95
n47,g73,g24
n49,g77,g83
n52,g79,g57
n59,g17,g57
n57,g54,g16
n66,g18,g69
n37,g60,g6
n13,g78,g2
n40,g1,g87
n19,g20,g92
n46,g81,g73
n7,g80,g84
n15,g86,g91
n48,g50,g16
n41,g70,g79
n64,g88,g77
n56,g59,g45
n2,g87,g62
n1,g24,g97
