n0,g75,g22
n1,g64,g48
n2,g24,g6
n3,g21,g57
n4,g14,g43
n5,g5,g98
n6,g43,g13
n7,g19,g85
n8,g30,g2
n9,g60,g25
n10,g70,g93
n11,g84,g30
n12,g80,g90
n13,g28,g79
n14,g19,g46
n15,g25,g48
n16,g37,g60
n17,g58,g65
n18,g30,g51
n19,g51,g86
n20,g43,g66
n21,g15,g49
n22,g25,g52
n23,g25,g95
n24,g33,g84
n25,g51,g6
n26,g46,g84
n27,g99,g70
n28,g77,g27
n29,g85,g63
n30,g98,g62
n31,g22,g57
n32,g43,g72
n33,g99,g68
n34,g69,g54
n35,g91,g47
n36,g41,g36
n37,g56,g91
n38,g0,g71
n39,g63,g59
n40,g4,g62
n41,g11,g81
n42,g14,g6
n43,g37,g23
n44,g76,g42
n45,g10,g64
n46,g45,g60
n47,g27,g52
n48,g71,g65
n49,g89,g26
n50,g8,g42
n51,g54,g60
n52,g23,g84
n53,g95,g2
n54,g6,g27
n55,g7,g23
n56,g25,g19
n57,g4,g82
n58,g40,g13
n59,g82,g94
n60,g80,g42
