n0,g37,g81
n1,g74,g98
n2,g32,g70
n3,g56,g57
n4,g97,g91
n5,g27,g13
n6,g51,g15
n7,g5,g58
n8,g57,g29
n9,g22,g55
n10,g63,g48
n11,g38,g60
n12,g99,g36
n13,g93,g49
n14,g96,g91
n15,g63,g13
n16,g80,g29
n17,g51,g47
n18,g65,g85
n19,g15,g85
n20,g22,g92
n21,g69,g3
n22,g74,g91
n23,g73,g61
n24,g8,g99
n25,g75,g47
n26,g7,g42
n27,g58,g94
n28,g77,g91
n29,g38,g49
n30,g94,g83
n31,g15,g94
n32,g99,g90
n33,g34,g97
n34,g39,g23
n35,g81,g79
n36,g69,g10
n37,g85,g60
n38,g23,g28
n39,g58,g67
n40,g49,g52
n41,g3,g56
n42,g7,g56
n43,g82,g3
n44,g26,g76
n45,g24,g26
n46,g78,g66
n47,g77,g67
n48,g47,g56
n49,g53,g50
n50,g74,g12
n51,g9,g68
n52,g75,g76
n53,g15,g80
n54,g31,g36
n55,g30,g17
n56,g52,g54
n57,g1,g63
n58,g66,g82
n59,g68,g92
n60,g9,g5
