n70,g98,g35
n65,g69,g63
n6,g82,g87
n35,g87,g1
n4,g54,g63
n32,g75,g70
n72,g92,g43
n83,g27,g22
n74,g64,g30
n84,g65,g14
n26,g16,g84
n21,g51,g20
n60,g24,g33
n20,g99,g26
n73,g17,g74
n51,g8,g69
n69,g79,g60
n71,g48,g33
n28,g66,g16
n77,g11,g83
n14,g82,g65
n45,g48,g46
n39,g30,g48
n5,g42,g76
n23,g66,g45
n24,g52,g57
n54,g7,g72
n16,g70,g16
n82,g99,g46
n17,g26,g80
n18,g82,g40
n63,g49,g94
n9,g16,g74
n25,g32,g68
n30,g73,g68
n31,g18,g67
n10,g10,g31
n43,g79,g65
n68,g90,g27
n34,g53,g52
n8,g61,g70
n79,g80,g55
n53,g41,g44
n55,g54,g82
n38,g12,g84
n33,g16,g99
n62,g27,g31
n11,g95,g57
n27,g66,g59
n50,g39,g12
n44,g52,g43
n12,g9,g13
n67,g44,g86
n75,g18,g66
n80,g22,g39
n0,g75,g0
n22,g60,g28
n81,g47,g62
n58,g8,g89
n36,g48,g47
n42,g92,g26
n61,g0,g98
n78,g49,g48
n3,g64,g63
n29,g58,g41
n47,g17,g85
n49,g47,g40
n52,g13,g49
n59,g20,g83
n57,g62,g54
n66,g82,g42
n37,g66,g34
n13,g29,g34
n40,g80,g23
n19,g77,g89
n46,g78,g57
n7,g73,g5
n15,g8,g74
n48,g67,g20
n41,g14,g24
n76,g25,g8
n64,g97,g64
n56,g7,g4
n2,g78,g15
n1,g96,g31
