n70,g30,g35
n65,g92,g2
n6,g92,g71
n35,g10,g71
n4,g50,g70
n32,g33,g53
n72,g34,g81
n83,g62,g18
n74,g33,g5
n84,g36,g68
n26,g0,g8
n21,g99,g84
n60,g90,g19
n20,g84,g50
n73,g32,g83
n51,g21,g9
n69,g57,g73
n71,g61,g55
n28,g32,g85
n77,g38,g98
n14,g8,g34
n45,g87,g9
n39,g49,g73
n5,g16,g24
n23,g48,g7
n24,g34,g59
n54,g4,g85
n16,g39,g82
n82,g35,g3
n17,g95,g79
n18,g10,g70
n63,g93,g70
n9,g64,g42
n25,g96,g95
n30,g20,g61
n31,g86,g60
n10,g60,g17
n43,g1,g73
n68,g7,g24
n34,g2,g88
n8,g74,g58
n79,g14,g91
n53,g88,g34
n55,g5,g45
n38,g76,g83
n33,g51,g37
n62,g9,g52
n11,g79,g88
n27,g47,g69
n50,g63,g53
n44,g13,g51
n12,g95,g82
n67,g81,g57
n75,g27,g75
n80,g28,g86
n0,g35,g56
n22,g21,g63
n81,g50,g76
n58,g8,g10
n36,g71,g27
n42,g96,g80
n61,g65,g68
n78,g88,g25
n3,g28,g89
n29,g87,g2
n47,g37,g97
n49,g44,g76
n52,g46,g7
n59,g40,g37
n57,g28,g26
n66,g23,g95
n37,g50,g54
n13,g27,g16
n40,g74,g86
n19,g16,g14
n46,g73,g37
n7,g51,g15
n15,g29,g41
n48,g26,g73
n41,g63,g55
n76,g99,g16
n64,g74,g78
n56,g49,g30
n2,g64,g88
n1,g61,g60
