n70,g35,g80
n65,g22,g13
n6,g37,g82
n35,g30,g59
n4,g73,g24
n32,g67,g63
n72,g60,g53
n83,g36,g19
n74,g75,g51
n84,g25,g54
n26,g58,g84
n21,g93,g17
n60,g72,g40
n20,g67,g76
n73,g69,g40
n51,g79,g26
n69,g84,g22
n71,g66,g32
n28,g53,g91
n77,g93,g82
n14,g58,g70
n45,g96,g58
n39,g81,g12
n5,g52,g81
n23,g30,g60
n24,g44,g27
n54,g63,g1
n16,g92,g22
n82,g8,g10
n17,g80,g70
n18,g67,g12
n63,g94,g84
n9,g77,g19
n25,g16,g47
n30,g40,g48
n31,g85,g15
n10,g15,g24
n43,g39,g10
n68,g3,g65
n34,g70,g44
n8,g69,g20
n79,g53,g82
n53,g40,g77
n55,g16,g79
n38,g83,g76
n33,g35,g20
n62,g26,g63
n11,g99,g8
n27,g79,g65
n50,g19,g42
n44,g35,g49
n12,g34,g29
n67,g48,g67
n75,g29,g0
n80,g78,g42
n0,g32,g91
n22,g51,g80
n81,g16,g2
n58,g57,g23
n36,g75,g33
n42,g88,g93
n61,g74,g95
n78,g36,g47
n3,g4,g68
n29,g86,g87
n47,g17,g50
n49,g21,g67
n52,g21,g55
n59,g45,g5
n57,g81,g94
n66,g99,g28
n37,g18,g91
n13,g43,g63
n40,g95,g40
n19,g37,g77
n46,g79,g27
n7,g14,g70
n15,g63,g33
n48,g95,g25
n41,g79,g70
n76,g60,g47
n64,g22,g10
n56,g26,g12
n2,g68,g69
n1,g97,g45
