n70,g18,g91
n6,g56,g14
n4,g19,g26
n22,g43,g5
n21,g34,g62
n60,g25,g27
n79,g48,g93
n74,g33,g26
n69,g1,g65
n28,g50,g51
n14,g53,g17
n45,g94,g27
n5,g55,g21
n23,g2,g12
n24,g95,g36
n17,g87,g66
n54,g79,g95
n77,g59,g28
n63,g69,g42
n9,g88,g7
n25,g15,g78
n10,g43,g11
n68,g27,g97
n34,g50,g31
n72,g33,g36
n73,g14,g46
n55,g38,g88
n44,g3,g0
n16,g81,g71
n80,g47,g92
n81,g23,g31
n75,g70,g71
n66,g31,g57
n47,g45,g78
n52,g69,g3
n59,g70,g11
n57,g94,g26
n71,g92,g89
n37,g49,g47
n31,g62,g10
n19,g4,g20
n46,g76,g75
n65,g64,g87
n85,g86,g35
n1,g96,g24
n84,g77,g38
n32,g35,g68
n26,g41,g85
n20,g92,g26
n53,g22,g6
n56,g75,g51
n76,g5,g46
n38,g6,g39
n13,g17,g89
n67,g9,g52
n41,g78,g32
n18,g98,g33
n11,g15,g63
n30,g1,g59
n35,g43,g83
n8,g71,g34
n83,g41,g16
n39,g73,g71
n33,g17,g78
n27,g56,g47
n50,g82,g27
n12,g96,g63
n82,g63,g68
n0,g77,g2
n43,g1,g62
n58,g21,g33
n36,g57,g49
n42,g98,g34
n61,g77,g9
n78,g34,g93
n3,g85,g99
n29,g75,g96
n49,g7,g40
n62,g28,g31
n40,g59,g65
n51,g22,g17
n7,g51,g67
n15,g98,g47
n48,g16,g26
n64,g65,g25
n2,g87,g90
