n0,g35,g20
n1,g95,g11
n2,g93,g23
n3,g65,g94
n4,g43,g32
n5,g93,g51
n6,g57,g7
n7,g87,g35
n8,g94,g31
n9,g61,g89
n10,g23,g16
n11,g79,g30
n12,g24,g66
n13,g92,g61
n14,g2,g59
n15,g13,g83
n16,g21,g84
n17,g14,g40
n18,g78,g40
n19,g3,g56
n20,g12,g45
n21,g83,g63
n22,g24,g30
n23,g81,g84
n24,g96,g44
n25,g97,g24
n26,g66,g0
n27,g53,g38
n28,g80,g55
n29,g85,g46
n30,g38,g98
n31,g7,g39
n32,g52,g7
n33,g8,g29
n34,g89,g62
n35,g9,g41
n36,g6,g87
n37,g22,g76
n38,g53,g6
n39,g13,g30
n40,g15,g48
n41,g87,g89
n42,g1,g16
n43,g58,g91
n44,g72,g39
