n0,g82,g62
n1,g61,g70
n2,g15,g34
n3,g95,g78
n4,g54,g48
n5,g76,g77
n6,g31,g42
n7,g41,g63
n8,g58,g6
n9,g8,g27
n10,g15,g28
n11,g40,g31
n12,g81,g79
n13,g77,g50
n14,g10,g80
n15,g18,g31
n16,g46,g84
n17,g51,g83
n18,g83,g39
n19,g60,g63
n20,g98,g15
n21,g65,g50
n22,g46,g54
n23,g51,g77
n24,g73,g74
n25,g80,g52
n26,g72,g94
n27,g47,g29
n28,g76,g96
n29,g88,g47
n30,g6,g14
n31,g72,g66
n32,g65,g82
n33,g15,g43
n34,g70,g14
n35,g24,g99
n36,g43,g44
n37,g73,g63
n38,g3,g97
n39,g19,g26
n40,g66,g5
n41,g42,g8
n42,g40,g60
n43,g90,g71
n44,g36,g95
