n70,g11,g28
n65,g30,g74
n6,g13,g18
n35,g87,g98
n4,g56,g92
n32,g39,g19
n72,g44,g73
n83,g37,g27
n74,g64,g25
n84,g13,g86
n26,g88,g20
n21,g55,g14
n60,g98,g33
n20,g29,g95
n73,g37,g68
n51,g16,g83
n69,g56,g18
n71,g43,g62
n28,g82,g96
n77,g61,g40
n14,g45,g80
n45,g48,g34
n39,g20,g95
n5,g33,g69
n23,g70,g86
n24,g55,g92
n54,g33,g16
n16,g92,g31
n82,g49,g6
n17,g90,g84
n18,g39,g82
n63,g91,g51
n9,g8,g4
n25,g7,g43
n30,g14,g73
n31,g73,g83
n10,g3,g14
n43,g89,g43
n68,g48,g30
n34,g31,g88
n8,g66,g21
n79,g58,g8
n53,g9,g68
n55,g22,g39
n38,g53,g18
n33,g90,g93
n62,g64,g5
n11,g84,g30
n27,g54,g42
n50,g12,g6
n44,g61,g35
n12,g61,g8
n67,g50,g4
n75,g76,g16
n80,g98,g55
n0,g63,g78
n22,g49,g74
n81,g91,g96
n58,g52,g99
n36,g56,g14
n42,g18,g33
n61,g99,g83
n78,g26,g50
n3,g56,g7
n29,g87,g27
n47,g91,g78
n49,g43,g77
n52,g81,g25
n59,g84,g4
n57,g28,g14
n66,g98,g23
n37,g32,g17
n13,g90,g6
n40,g67,g18
n19,g38,g27
n46,g51,g65
n7,g79,g26
n15,g35,g73
n48,g70,g38
n41,g37,g85
n76,g10,g43
n64,g42,g50
n56,g94,g9
n2,g38,g55
n1,g47,g19
