n70,g76,g21
n65,g24,g26
n6,g95,g81
n35,g55,g79
n4,g17,g99
n32,g50,g99
n72,g15,g73
n83,g36,g98
n74,g38,g48
n84,g65,g0
n26,g14,g64
n21,g97,g39
n60,g4,g22
n20,g45,g73
n73,g94,g6
n51,g4,g31
n69,g85,g1
n71,g55,g18
n28,g53,g28
n77,g48,g83
n14,g93,g27
n45,g77,g82
n39,g67,g85
n5,g5,g61
n23,g44,g25
n24,g82,g51
n54,g96,g32
n16,g34,g51
n82,g21,g30
n17,g67,g62
n18,g8,g26
n63,g67,g58
n9,g6,g86
n25,g66,g63
n30,g80,g91
n31,g87,g85
n10,g95,g25
n43,g54,g83
n68,g35,g52
n34,g75,g33
n8,g20,g24
n79,g29,g31
n53,g0,g5
n55,g98,g73
n38,g38,g49
n33,g90,g64
n62,g81,g15
n11,g43,g80
n27,g96,g49
n50,g19,g12
n44,g52,g94
n12,g8,g92
n67,g72,g53
n75,g49,g22
n80,g37,g83
n0,g93,g2
n22,g24,g54
n81,g88,g71
n58,g31,g46
n36,g14,g7
n42,g20,g22
n61,g52,g84
n78,g38,g82
n3,g74,g28
n29,g29,g16
n47,g69,g20
n49,g74,g9
n52,g71,g6
n59,g93,g69
n57,g61,g74
n66,g5,g51
n37,g54,g2
n13,g29,g82
n40,g65,g81
n19,g24,g36
n46,g62,g47
n7,g72,g91
n15,g32,g33
n48,g86,g2
n41,g12,g36
n76,g89,g45
n64,g14,g75
n56,g22,g26
n2,g67,g3
n1,g38,g28
