n70,g59,g95
n65,g29,g86
n6,g9,g80
n35,g61,g67
n4,g60,g76
n32,g72,g15
n72,g73,g10
n83,g71,g82
n74,g25,g92
n84,g48,g84
n26,g3,g92
n21,g16,g9
n60,g9,g20
n20,g14,g33
n73,g56,g87
n51,g65,g58
n69,g82,g90
n71,g47,g37
n28,g41,g28
n77,g82,g99
n14,g34,g81
n45,g58,g41
n39,g85,g74
n5,g66,g33
n23,g78,g59
n24,g71,g98
n54,g65,g3
n16,g0,g77
n82,g96,g89
n17,g98,g1
n18,g26,g9
n63,g54,g36
n9,g58,g53
n25,g30,g11
n30,g85,g66
n31,g26,g77
n10,g84,g66
n43,g15,g76
n68,g87,g85
n34,g31,g49
n8,g54,g59
n79,g12,g32
n53,g63,g58
n55,g44,g66
n38,g83,g98
n33,g45,g5
n62,g41,g98
n11,g46,g0
n27,g23,g81
n50,g32,g5
n44,g45,g17
n12,g60,g91
n67,g54,g39
n75,g36,g71
n80,g2,g58
n0,g66,g18
n22,g33,g56
n81,g26,g68
n58,g75,g24
n36,g60,g73
n42,g19,g37
n61,g70,g76
n78,g81,g5
n3,g6,g11
n29,g1,g68
n47,g67,g89
n49,g84,g47
n52,g33,g91
n59,g40,g18
n57,g25,g60
n66,g60,g51
n37,g83,g94
n13,g24,g76
n40,g19,g49
n19,g0,g55
n46,g50,g0
n7,g27,g63
n15,g26,g0
n48,g71,g72
n41,g55,g1
n76,g70,g46
n64,g72,g76
n56,g71,g81
n2,g9,g89
n1,g21,g51
