n0,g3,g34
n1,g47,g32
n2,g13,g3
n3,g32,g90
n4,g84,g70
n5,g71,g50
n6,g87,g65
n7,g75,g90
n8,g53,g91
n9,g15,g77
n10,g66,g83
n11,g10,g82
n12,g77,g21
n13,g16,g18
n14,g79,g41
n15,g34,g77
n16,g28,g27
n17,g27,g44
n18,g86,g90
n19,g89,g68
n20,g61,g21
n21,g16,g44
n22,g31,g81
n23,g2,g92
n24,g49,g51
n25,g13,g60
n26,g80,g20
n27,g81,g11
n28,g8,g1
n29,g9,g55
n30,g92,g95
n31,g6,g37
n32,g54,g74
n33,g67,g41
n34,g87,g88
n35,g36,g20
n36,g96,g21
n37,g93,g5
n38,g98,g22
n39,g81,g86
n40,g2,g75
n41,g66,g19
n42,g72,g9
n43,g45,g87
n44,g66,g99
n45,g93,g4
n46,g0,g72
n47,g73,g3
n48,g82,g96
n49,g32,g54
n50,g48,g85
n51,g81,g93
n52,g53,g35
n53,g60,g5
n54,g29,g80
n55,g67,g55
n56,g78,g83
n57,g42,g58
n58,g54,g52
n59,g50,g98
n60,g79,g61
n61,g23,g40
n62,g23,g98
n63,g92,g18
n64,g83,g46
n65,g33,g97
n66,g13,g30
n67,g72,g91
n68,g14,g56
n69,g87,g36
