n0,g24,g77
n1,g31,g5
n2,g87,g42
n3,g87,g29
n4,g67,g46
n5,g23,g34
n6,g32,g49
n7,g27,g10
n8,g59,g96
n9,g43,g74
n10,g77,g52
n11,g27,g0
n12,g78,g74
n13,g97,g20
n14,g12,g10
n15,g50,g81
n16,g90,g86
n17,g5,g71
n18,g29,g82
n19,g27,g37
n20,g15,g31
n21,g67,g5
n22,g73,g4
n23,g28,g36
n24,g36,g7
n25,g1,g57
n26,g45,g4
n27,g3,g51
n28,g57,g71
n29,g31,g76
n30,g65,g24
n31,g8,g79
n32,g37,g33
n33,g27,g32
n34,g0,g74
n35,g60,g18
n36,g97,g25
n37,g21,g27
n38,g57,g43
n39,g20,g9
n40,g31,g35
n41,g37,g30
n42,g48,g41
n43,g72,g66
n44,g16,g80
n45,g63,g5
n46,g72,g70
