n70,g34,g67
n65,g63,g57
n6,g53,g9
n35,g96,g19
n4,g70,g6
n32,g31,g30
n72,g6,g26
n74,g31,g77
n26,g22,g97
n21,g49,g42
n60,g31,g1
n20,g53,g88
n73,g12,g65
n51,g85,g93
n69,g76,g26
n71,g82,g71
n28,g12,g22
n77,g61,g85
n14,g17,g32
n45,g69,g41
n39,g86,g75
n5,g90,g62
n23,g97,g35
n24,g46,g38
n54,g20,g25
n16,g16,g48
n17,g94,g5
n18,g94,g36
n63,g60,g65
n9,g41,g55
n25,g17,g60
n30,g37,g47
n31,g22,g32
n10,g87,g90
n43,g26,g29
n68,g72,g66
n34,g71,g78
n8,g35,g17
n79,g12,g2
n53,g86,g73
n55,g74,g6
n38,g5,g70
n33,g37,g17
n62,g75,g18
n11,g80,g59
n27,g32,g13
n50,g79,g53
n44,g34,g26
n12,g45,g87
n67,g79,g81
n75,g2,g79
n80,g37,g54
n0,g65,g45
n22,g87,g7
n81,g39,g15
n58,g61,g23
n36,g13,g89
n42,g63,g32
n61,g75,g97
n78,g67,g21
n3,g51,g62
n29,g65,g97
n47,g62,g52
n49,g62,g47
n52,g42,g64
n59,g39,g78
n57,g83,g75
n66,g16,g41
n37,g27,g76
n13,g48,g3
n40,g9,g25
n19,g79,g10
n46,g98,g83
n7,g36,g16
n15,g59,g25
n48,g47,g34
n41,g52,g79
n76,g40,g37
n64,g55,g62
n56,g55,g15
n2,g21,g97
n1,g24,g93
