n0,g65,g59
n1,g63,g16
n2,g78,g32
n3,g73,g11
n4,g49,g44
n5,g4,g86
n6,g20,g42
n7,g24,g20
n8,g32,g70
n9,g91,g28
n10,g15,g68
n11,g23,g10
n12,g15,g17
n13,g37,g25
n14,g57,g50
n15,g93,g74
n16,g87,g78
n17,g81,g22
n18,g48,g82
n19,g20,g91
n20,g55,g82
n21,g38,g71
n22,g95,g13
n23,g25,g36
n24,g58,g0
n25,g15,g2
n26,g85,g91
n27,g30,g7
n28,g81,g85
n29,g23,g37
n30,g41,g0
n31,g12,g62
n32,g83,g13
n33,g54,g81
n34,g95,g5
n35,g1,g69
n36,g5,g50
n37,g20,g55
n38,g35,g21
n39,g32,g74
n40,g89,g30
n41,g84,g11
n42,g20,g23
n43,g36,g6
n44,g14,g12
n45,g94,g68
n46,g46,g51
n47,g74,g54
n48,g89,g21
n49,g76,g19
n50,g10,g21
n51,g3,g89
n52,g27,g16
n53,g59,g12
