n0,g79,g27
n1,g48,g78
n2,g73,g5
n3,g54,g26
n4,g17,g0
n5,g57,g50
n6,g6,g98
n7,g33,g42
n8,g80,g26
n9,g82,g40
n10,g67,g48
n11,g48,g30
n12,g23,g85
n13,g15,g85
n14,g90,g1
n15,g77,g82
n16,g80,g30
n17,g80,g72
n18,g40,g7
n19,g50,g8
n20,g86,g10
n21,g92,g37
n22,g12,g75
n23,g38,g25
n24,g68,g70
n25,g45,g50
n26,g17,g67
n27,g36,g86
n28,g52,g95
n29,g26,g55
n30,g93,g20
n31,g30,g54
n32,g90,g46
n33,g29,g18
n34,g18,g74
n35,g6,g96
n36,g30,g50
n37,g60,g13
n38,g45,g95
n39,g35,g6
n40,g53,g21
n41,g27,g95
n42,g39,g68
n43,g63,g68
n44,g31,g43
n45,g75,g59
n46,g99,g2
n47,g3,g22
n48,g80,g95
n49,g78,g68
n50,g60,g17
n51,g37,g82
n52,g58,g55
n53,g23,g74
