n0,g21,g90
n1,g14,g21
n2,g87,g30
n3,g48,g37
n4,g28,g27
n5,g76,g97
n6,g94,g40
n7,g91,g20
n8,g33,g92
n9,g92,g10
n10,g75,g96
n11,g35,g4
n12,g52,g4
n13,g96,g64
n14,g51,g0
n15,g16,g50
n16,g52,g77
n17,g32,g76
n18,g98,g44
n19,g49,g51
n20,g48,g87
n21,g70,g42
n22,g78,g91
n23,g39,g23
n24,g83,g28
n25,g77,g69
n26,g74,g19
n27,g49,g39
n28,g33,g26
n29,g18,g61
n30,g28,g2
n31,g72,g14
n32,g0,g7
n33,g51,g23
n34,g38,g26
n35,g49,g78
n36,g27,g53
n37,g28,g47
n38,g35,g12
n39,g41,g13
n40,g99,g28
n41,g22,g66
n42,g31,g6
n43,g96,g78
n44,g59,g9
n45,g46,g9
n46,g81,g40
n47,g91,g61
n48,g45,g12
n49,g86,g33
n50,g15,g35
n51,g70,g94
n52,g35,g25
n53,g97,g62
