n0,g75,g63
n1,g55,g80
n2,g57,g61
n3,g13,g19
n4,g96,g92
n5,g8,g93
n6,g27,g86
n7,g7,g52
n8,g56,g86
n9,g99,g23
n10,g96,g50
n11,g32,g41
n12,g69,g33
n13,g0,g19
n14,g10,g69
n15,g37,g94
n16,g83,g38
n17,g27,g14
n18,g70,g16
n19,g41,g13
n20,g68,g70
n21,g43,g70
n22,g57,g33
n23,g6,g19
n24,g47,g15
n25,g95,g69
n26,g68,g72
n27,g21,g96
n28,g74,g47
n29,g58,g32
n30,g67,g18
n31,g9,g74
n32,g59,g42
n33,g15,g87
n34,g87,g44
n35,g37,g81
n36,g60,g56
n37,g8,g23
n38,g83,g45
n39,g90,g98
n40,g81,g66
n41,g84,g29
n42,g2,g25
n43,g65,g79
n44,g28,g2
n45,g32,g34
n46,g42,g47
n47,g46,g15
n48,g77,g27
n49,g84,g34
n50,g22,g12
n51,g36,g81
n52,g71,g95
n53,g65,g57
n54,g92,g1
