n0,g12,g28
n1,g10,g83
n2,g40,g25
n3,g27,g29
n4,g84,g11
n5,g67,g47
n6,g27,g46
n7,g44,g17
n8,g89,g19
n9,g69,g99
n10,g6,g64
n11,g0,g7
n12,g99,g86
n13,g64,g74
n14,g44,g93
n15,g16,g6
n16,g68,g40
n17,g85,g79
n18,g40,g6
n19,g47,g37
n20,g56,g66
n21,g91,g33
n22,g41,g24
n23,g34,g80
n24,g83,g33
n25,g0,g78
n26,g49,g18
n27,g84,g10
n28,g56,g10
n29,g10,g17
n30,g34,g54
n31,g60,g0
n32,g1,g64
n33,g54,g48
n34,g57,g43
n35,g53,g24
n36,g73,g58
n37,g62,g12
n38,g78,g45
n39,g8,g3
n40,g78,g67
n41,g19,g42
n42,g23,g72
n43,g73,g14
n44,g87,g65
n45,g81,g65
n46,g36,g63
n47,g79,g20
n48,g37,g81
n49,g47,g94
n50,g16,g52
n51,g76,g85
n52,g99,g74
n53,g41,g45
n54,g15,g7
