n70,g7,g56
n65,g30,g14
n6,g84,g63
n35,g19,g49
n4,g17,g47
n32,g89,g5
n72,g82,g34
n74,g85,g10
n26,g14,g67
n21,g13,g2
n60,g50,g74
n20,g18,g6
n73,g34,g11
n51,g81,g83
n69,g31,g61
n71,g17,g67
n28,g23,g64
n77,g84,g53
n14,g44,g69
n45,g74,g47
n39,g37,g1
n5,g41,g64
n23,g69,g13
n24,g78,g72
n54,g3,g37
n16,g69,g47
n17,g10,g81
n18,g3,g33
n63,g59,g6
n9,g58,g88
n25,g99,g84
n30,g22,g79
n31,g44,g55
n10,g17,g77
n43,g41,g75
n68,g22,g46
n34,g84,g38
n8,g62,g7
n79,g34,g25
n53,g40,g98
n55,g51,g55
n38,g8,g67
n33,g81,g38
n62,g46,g61
n11,g54,g80
n27,g79,g71
n50,g60,g80
n44,g32,g49
n12,g22,g27
n67,g31,g68
n75,g8,g62
n80,g90,g45
n0,g75,g7
n22,g47,g24
n58,g51,g31
n36,g11,g18
n42,g68,g12
n61,g11,g3
n78,g30,g63
n3,g65,g46
n29,g21,g37
n47,g42,g75
n49,g95,g57
n52,g23,g32
n59,g97,g70
n57,g25,g61
n66,g25,g55
n37,g48,g5
n13,g69,g78
n40,g75,g22
n19,g4,g24
n46,g69,g18
n7,g71,g1
n15,g51,g7
n48,g89,g73
n41,g40,g38
n76,g74,g62
n64,g13,g32
n56,g82,g8
n2,g40,g21
n1,g33,g85
