n0,g64,g69
n1,g75,g14
n2,g49,g36
n3,g84,g49
n4,g29,g7
n5,g53,g29
n6,g57,g75
n7,g1,g93
n8,g51,g32
n9,g82,g80
n10,g67,g58
n11,g99,g51
n12,g59,g63
n13,g95,g11
n14,g96,g13
n15,g71,g23
n16,g23,g49
n17,g85,g23
n18,g39,g57
n19,g39,g75
n20,g11,g76
n21,g33,g62
n22,g36,g16
n23,g29,g93
n24,g84,g62
n25,g99,g13
n26,g3,g62
n27,g43,g36
n28,g47,g86
n29,g42,g37
n30,g56,g55
n31,g21,g56
n32,g74,g12
n33,g5,g35
n34,g42,g83
n35,g30,g32
n36,g93,g59
n37,g27,g99
n38,g48,g12
n39,g36,g96
n40,g91,g21
n41,g78,g98
n42,g0,g46
