n70,g75,g58
n65,g59,g79
n6,g63,g0
n35,g94,g21
n4,g49,g36
n32,g40,g29
n72,g21,g56
n74,g18,g47
n26,g79,g63
n21,g76,g50
n60,g36,g82
n20,g25,g9
n73,g39,g90
n51,g5,g33
n69,g60,g38
n71,g86,g70
n28,g24,g79
n77,g35,g93
n14,g0,g14
n45,g94,g78
n39,g2,g34
n5,g72,g76
n23,g50,g2
n24,g55,g40
n54,g15,g78
n16,g27,g41
n17,g26,g32
n18,g66,g80
n63,g43,g48
n9,g55,g76
n25,g21,g73
n30,g35,g40
n31,g12,g9
n10,g62,g87
n43,g95,g46
n68,g23,g49
n34,g4,g44
n8,g79,g84
n79,g98,g83
n53,g37,g62
n55,g55,g81
n38,g5,g78
n33,g29,g95
n62,g87,g85
n11,g72,g67
n27,g55,g92
n50,g96,g87
n44,g72,g34
n12,g71,g89
n67,g60,g65
n75,g97,g61
n80,g59,g45
n0,g4,g96
n22,g31,g16
n81,g96,g64
n58,g87,g21
n36,g51,g81
n42,g4,g34
n61,g0,g8
n78,g3,g49
n3,g41,g51
n29,g99,g24
n47,g36,g18
n49,g14,g6
n52,g97,g21
n59,g50,g13
n57,g22,g76
n66,g67,g13
n37,g1,g75
n13,g4,g17
n40,g73,g67
n19,g25,g17
n46,g94,g16
n7,g91,g24
n15,g95,g42
n48,g14,g16
n41,g2,g12
n76,g93,g88
n64,g57,g51
n56,g83,g0
n2,g26,g88
n1,g56,g15
