n70,g85,g34
n65,g66,g37
n6,g70,g14
n35,g6,g43
n4,g14,g80
n32,g69,g94
n72,g55,g80
n74,g29,g30
n26,g1,g25
n21,g36,g66
n60,g37,g23
n20,g74,g21
n73,g26,g78
n51,g68,g11
n69,g69,g1
n71,g37,g46
n28,g17,g36
n77,g15,g81
n14,g75,g32
n45,g15,g47
n39,g38,g88
n5,g70,g47
n23,g83,g17
n24,g63,g87
n54,g6,g96
n16,g45,g47
n17,g41,g13
n18,g48,g63
n63,g51,g49
n9,g58,g52
n25,g67,g57
n30,g83,g81
n31,g22,g31
n10,g91,g51
n43,g30,g55
n68,g91,g81
n34,g95,g77
n8,g52,g57
n79,g46,g29
n53,g10,g56
n55,g26,g74
n38,g65,g78
n33,g3,g9
n62,g14,g3
n11,g45,g26
n27,g8,g92
n50,g69,g19
n44,g40,g66
n12,g97,g67
n67,g78,g25
n75,g31,g75
n80,g87,g5
n0,g24,g72
n22,g9,g62
n81,g43,g80
n58,g62,g46
n36,g76,g46
n42,g52,g2
n61,g64,g24
n78,g64,g4
n3,g51,g64
n29,g64,g66
n47,g13,g47
n49,g29,g95
n52,g5,g48
n59,g38,g32
n57,g7,g33
n66,g54,g77
n37,g95,g41
n13,g18,g81
n40,g31,g50
n19,g52,g78
n46,g46,g36
n7,g80,g61
n15,g37,g70
n48,g96,g73
n41,g38,g8
n76,g69,g10
n64,g58,g50
n56,g12,g11
n2,g34,g19
n1,g44,g69
