n0,g77,g21
n1,g14,g56
n2,g83,g52
n3,g14,g23
n4,g65,g81
n5,g72,g83
n6,g54,g80
n7,g42,g82
n8,g14,g13
n9,g30,g70
n10,g90,g9
n11,g70,g14
n12,g32,g29
n13,g76,g63
n14,g5,g87
n15,g8,g54
n16,g38,g85
n17,g60,g96
n18,g19,g43
n19,g56,g43
n20,g93,g26
n21,g68,g59
n22,g37,g83
n23,g36,g69
n24,g73,g77
n25,g90,g57
n26,g67,g55
n27,g97,g89
n28,g40,g10
n29,g24,g33
n30,g43,g7
n31,g10,g53
n32,g5,g98
n33,g2,g82
n34,g45,g3
n35,g33,g66
n36,g6,g60
n37,g19,g18
n38,g46,g72
n39,g78,g48
n40,g88,g61
n41,g5,g69
n42,g85,g80
n43,g41,g36
n44,g68,g90
n45,g61,g56
n46,g0,g32
n47,g1,g28
n48,g20,g61
n49,g70,g33
n50,g27,g53
n51,g33,g58
n52,g26,g44
n53,g66,g89
n54,g69,g68
