n70,g96,g33
n65,g42,g39
n6,g51,g77
n35,g98,g96
n4,g45,g26
n32,g37,g49
n72,g72,g89
n74,g63,g52
n26,g30,g80
n21,g55,g87
n60,g23,g70
n20,g77,g75
n73,g77,g70
n51,g56,g15
n69,g11,g60
n71,g78,g17
n28,g31,g59
n14,g89,g65
n45,g87,g84
n39,g5,g92
n5,g2,g17
n23,g72,g83
n24,g2,g84
n54,g35,g16
n16,g59,g98
n17,g46,g48
n18,g83,g67
n63,g71,g23
n9,g41,g99
n25,g41,g55
n30,g40,g90
n31,g24,g9
n10,g8,g34
n43,g28,g49
n68,g7,g85
n34,g52,g72
n8,g16,g73
n53,g94,g54
n55,g67,g98
n38,g99,g94
n33,g26,g65
n62,g30,g93
n11,g44,g5
n27,g28,g93
n50,g38,g71
n44,g60,g29
n12,g48,g10
n67,g50,g45
n75,g94,g53
n0,g37,g79
n22,g50,g0
n58,g30,g55
n36,g2,g65
n42,g84,g88
n61,g61,g90
n3,g64,g12
n29,g70,g11
n47,g26,g1
n49,g89,g2
n52,g31,g2
n59,g21,g78
n57,g20,g47
n66,g29,g0
n37,g77,g55
n13,g32,g87
n40,g85,g96
n19,g91,g30
n46,g6,g4
n7,g42,g68
n15,g24,g71
n48,g21,g94
n41,g38,g96
n64,g22,g75
n56,g0,g78
n2,g56,g20
n1,g22,g87
