n0,g55,g73
n1,g30,g40
n2,g89,g1
n3,g97,g5
n4,g12,g13
n5,g34,g14
n6,g56,g7
n7,g52,g35
n8,g88,g10
n9,g68,g62
n10,g17,g16
n11,g11,g84
n12,g48,g26
n13,g96,g61
n14,g82,g45
n15,g49,g37
n16,g70,g71
n17,g10,g24
n18,g31,g77
n19,g94,g16
n20,g16,g31
n21,g25,g63
n22,g57,g35
n23,g25,g87
n24,g86,g23
n25,g3,g98
n26,g37,g88
n27,g56,g69
n28,g11,g36
n29,g68,g11
n30,g57,g52
n31,g10,g93
n32,g26,g15
n33,g21,g57
n34,g29,g94
n35,g92,g9
n36,g44,g13
n37,g13,g65
n38,g0,g10
n39,g87,g62
n40,g54,g34
n41,g31,g44
n42,g92,g38
n43,g71,g38
n44,g24,g99
n45,g61,g45
n46,g77,g54
n47,g68,g7
n48,g60,g0
n49,g69,g45
n50,g73,g82
n51,g94,g81
n52,g49,g67
n53,g18,g53
n54,g10,g13
n55,g99,g76
