n0,g65,g89
n1,g37,g9
n2,g97,g96
n3,g35,g14
n4,g76,g33
n5,g74,g96
n6,g50,g93
n7,g37,g59
n8,g52,g51
n9,g3,g56
n10,g5,g13
n11,g92,g66
n12,g44,g86
n13,g37,g45
n14,g4,g1
n15,g29,g60
n16,g14,g96
n17,g3,g84
n18,g38,g57
n19,g34,g15
n20,g17,g3
n21,g18,g39
n22,g87,g16
n23,g20,g59
n24,g31,g43
n25,g44,g83
n26,g47,g92
n27,g96,g68
n28,g26,g50
n29,g8,g47
n30,g25,g54
n31,g59,g94
n32,g86,g73
n33,g47,g2
n34,g77,g55
n35,g95,g5
n36,g10,g56
n37,g63,g70
n38,g22,g12
n39,g7,g66
n40,g57,g1
n41,g47,g70
n42,g82,g57
n43,g51,g84
n44,g90,g45
n45,g23,g12
n46,g5,g97
n47,g70,g6
n48,g58,g94
n49,g7,g4
n50,g66,g86
n51,g89,g27
n52,g76,g80
n53,g28,g8
n54,g82,g52
n55,g58,g32
n56,g37,g60
n57,g55,g66
n58,g71,g41
n59,g9,g12
n60,g19,g6
n61,g95,g88
n62,g27,g80
n63,g15,g77
n64,g90,g98
n65,g46,g28
n66,g39,g96
n67,g89,g99
