n0,g64,g32
n1,g26,g94
n2,g93,g33
n3,g77,g40
n4,g85,g44
n5,g58,g34
n6,g86,g93
n7,g80,g90
n8,g3,g53
n9,g20,g39
n10,g37,g94
n11,g20,g78
n12,g71,g79
n13,g43,g9
n14,g16,g0
n15,g85,g25
n16,g66,g63
n17,g58,g39
n18,g30,g40
n19,g20,g48
n20,g41,g85
n21,g74,g27
n22,g32,g22
n23,g53,g24
n24,g40,g89
n25,g32,g45
n26,g56,g70
n27,g3,g82
n28,g98,g81
n29,g29,g95
n30,g11,g95
n31,g2,g35
n32,g56,g89
n33,g89,g79
n34,g65,g59
n35,g70,g49
n36,g4,g47
n37,g13,g2
n38,g58,g29
n39,g74,g44
n40,g15,g64
n41,g25,g37
n42,g11,g88
n43,g17,g43
n44,g3,g58
n45,g19,g29
n46,g46,g95
n47,g70,g43
n48,g72,g59
n49,g54,g20
n50,g18,g94
n51,g59,g16
n52,g31,g52
n53,g93,g14
n54,g23,g80
n55,g51,g52
n56,g96,g54
n57,g91,g6
n58,g4,g5
n59,g76,g54
n60,g33,g86
n61,g51,g72
n62,g7,g90
n63,g77,g36
n64,g67,g25
n65,g18,g37
n66,g29,g97
n67,g39,g24
