n0,g13,g59
n1,g40,g1
n2,g56,g77
n3,g24,g15
n4,g23,g91
n5,g12,g28
n6,g44,g50
n7,g86,g55
n8,g32,g64
n9,g16,g46
n10,g96,g68
n11,g26,g60
n12,g49,g69
n13,g42,g52
n14,g91,g24
n15,g67,g13
n16,g62,g39
n17,g54,g76
n18,g6,g24
n19,g33,g18
n20,g84,g13
n21,g74,g97
n22,g30,g96
n23,g99,g38
n24,g71,g80
n25,g49,g46
n26,g33,g24
n27,g70,g57
n28,g81,g49
n29,g18,g43
n30,g33,g20
n31,g21,g14
n32,g11,g84
n33,g36,g54
n34,g5,g15
n35,g28,g73
n36,g60,g13
n37,g68,g63
n38,g68,g52
n39,g46,g45
n40,g47,g67
n41,g41,g38
n42,g67,g83
n43,g57,g76
n44,g44,g51
n45,g32,g79
n46,g98,g8
n47,g74,g89
n48,g38,g19
n49,g39,g13
n50,g42,g46
n51,g23,g71
n52,g41,g99
n53,g57,g94
n54,g94,g79
n55,g68,g11
n56,g6,g79
n57,g77,g26
n58,g65,g54
n59,g56,g25
n60,g6,g82
n61,g65,g69
n62,g71,g45
n63,g14,g50
n64,g80,g50
n65,g36,g91
n66,g68,g18
n67,g89,g63
