n0,g59,g70
n1,g11,g56
n2,g58,g81
n3,g29,g81
n4,g44,g91
n5,g28,g72
n6,g22,g24
n7,g97,g20
n8,g3,g18
n9,g50,g27
n10,g78,g13
n11,g15,g96
n12,g70,g47
n13,g20,g84
n14,g89,g6
n15,g65,g63
n16,g56,g32
n17,g68,g30
n18,g84,g27
n19,g60,g12
n20,g53,g95
n21,g38,g81
n22,g44,g12
n23,g58,g72
n24,g97,g34
n25,g78,g76
n26,g68,g57
n27,g47,g37
n28,g15,g51
n29,g16,g2
n30,g79,g14
n31,g66,g57
n32,g73,g94
n33,g22,g98
n34,g31,g47
n35,g93,g41
n36,g3,g47
n37,g33,g45
n38,g2,g29
n39,g74,g12
n40,g93,g43
n41,g16,g82
n42,g50,g98
n43,g12,g21
n44,g77,g7
n45,g37,g60
n46,g23,g55
n47,g60,g36
n48,g83,g85
n49,g46,g81
n50,g81,g10
n51,g46,g0
n52,g98,g29
n53,g55,g24
n54,g7,g38
n55,g74,g85
n56,g33,g12
n57,g91,g11
n58,g70,g30
n59,g89,g20
n60,g66,g19
n61,g31,g35
n62,g55,g33
n63,g0,g73
n64,g72,g18
n65,g98,g49
n66,g54,g76
n67,g17,g56
