n70,g71,g65
n65,g88,g42
n6,g56,g52
n35,g78,g66
n4,g22,g40
n32,g78,g24
n72,g20,g86
n74,g15,g25
n26,g38,g29
n21,g66,g16
n60,g50,g3
n20,g44,g94
n73,g17,g14
n51,g85,g36
n69,g99,g44
n71,g47,g25
n28,g20,g23
n14,g78,g47
n45,g6,g77
n39,g39,g59
n5,g1,g4
n23,g25,g46
n24,g37,g99
n54,g88,g41
n16,g23,g29
n17,g95,g81
n18,g45,g98
n63,g94,g47
n9,g84,g76
n25,g92,g96
n30,g88,g52
n31,g48,g94
n10,g46,g60
n43,g36,g69
n68,g11,g78
n34,g49,g43
n8,g46,g50
n53,g72,g19
n55,g50,g93
n38,g80,g12
n33,g16,g10
n62,g89,g19
n11,g10,g9
n27,g24,g81
n50,g16,g97
n44,g9,g60
n12,g18,g20
n67,g70,g89
n0,g59,g88
n22,g94,g82
n58,g11,g81
n36,g18,g37
n42,g41,g74
n61,g17,g84
n3,g43,g76
n29,g14,g4
n47,g20,g59
n49,g11,g73
n52,g6,g26
n59,g88,g71
n57,g87,g37
n66,g93,g29
n37,g79,g84
n13,g49,g41
n40,g29,g14
n19,g60,g32
n46,g5,g68
n7,g14,g84
n15,g95,g66
n48,g78,g95
n41,g80,g90
n64,g70,g54
n56,g80,g32
n2,g59,g73
n1,g83,g24
