n0,g93,g64
n1,g36,g74
n2,g57,g1
n3,g92,g31
n4,g89,g90
n5,g71,g67
n6,g28,g43
n7,g23,g95
n8,g24,g23
n9,g49,g18
n10,g50,g58
n11,g6,g54
n12,g97,g41
n13,g50,g34
n14,g2,g29
n15,g98,g88
n16,g70,g5
n17,g57,g5
n18,g15,g36
n19,g22,g60
n20,g41,g51
n21,g33,g21
n22,g13,g24
n23,g45,g67
n24,g37,g63
n25,g76,g93
n26,g57,g24
n27,g46,g67
n28,g21,g6
n29,g86,g0
n30,g22,g32
n31,g4,g15
n32,g0,g36
n33,g44,g4
n34,g77,g81
n35,g45,g62
n36,g39,g48
n37,g86,g62
n38,g33,g8
n39,g63,g44
n40,g91,g52
n41,g8,g20
n42,g64,g39
n43,g14,g97
n44,g97,g24
n45,g2,g30
n46,g66,g77
n47,g28,g0
n48,g78,g42
n49,g28,g79
n50,g25,g40
n51,g81,g34
n52,g69,g13
n53,g52,g48
n54,g43,g9
n55,g17,g91
n56,g37,g4
n57,g48,g75
