n0,g63,g58
n1,g94,g38
n2,g71,g82
n3,g22,g6
n4,g59,g4
n5,g17,g30
n6,g9,g20
n7,g13,g95
n8,g19,g93
n9,g17,g10
n10,g38,g40
n11,g36,g72
n12,g54,g82
n13,g36,g0
n14,g95,g71
n15,g60,g85
n16,g77,g73
n17,g21,g69
n18,g35,g20
n19,g17,g74
n20,g61,g82
n21,g65,g19
n22,g3,g33
n23,g44,g93
n24,g95,g7
n25,g42,g68
n26,g60,g74
n27,g24,g77
n28,g57,g20
n29,g8,g38
n30,g87,g43
n31,g98,g64
n32,g30,g33
n33,g55,g45
n34,g95,g50
n35,g78,g95
n36,g56,g65
n37,g36,g16
n38,g52,g93
n39,g83,g6
n40,g74,g33
n41,g12,g7
n42,g30,g57
n43,g32,g89
n44,g33,g64
n45,g59,g99
n46,g99,g96
n47,g80,g42
n48,g45,g43
n49,g99,g66
n50,g30,g38
n51,g74,g96
