n0,g23,g31
n1,g49,g0
n2,g79,g74
n3,g76,g28
n4,g2,g89
n5,g36,g49
n6,g44,g64
n7,g8,g46
n8,g71,g92
n9,g13,g34
n10,g99,g10
n11,g21,g66
n12,g85,g22
n13,g30,g63
n14,g39,g69
n15,g31,g40
n16,g39,g3
n17,g98,g93
n18,g59,g27
n19,g8,g48
n20,g29,g57
n21,g22,g16
n22,g48,g80
n23,g70,g99
n24,g4,g81
n25,g18,g48
n26,g72,g13
n27,g70,g4
n28,g74,g51
n29,g12,g77
n30,g39,g90
n31,g19,g69
n32,g45,g57
n33,g0,g95
n34,g2,g44
n35,g95,g90
n36,g21,g12
n37,g6,g14
n38,g47,g85
n39,g82,g35
n40,g86,g11
n41,g3,g57
n42,g8,g6
n43,g63,g28
n44,g60,g26
n45,g16,g29
n46,g34,g73
n47,g72,g66
n48,g20,g61
n49,g1,g68
n50,g97,g33
n51,g88,g74
