n0,g2,g38
n1,g15,g7
n2,g86,g9
n3,g73,g49
n4,g25,g15
n5,g90,g2
n6,g44,g53
n7,g6,g46
n8,g62,g1
n9,g16,g70
n10,g30,g72
n11,g89,g98
n12,g35,g61
n13,g1,g47
n14,g41,g85
n15,g21,g89
n16,g96,g98
n17,g5,g42
n18,g74,g73
n19,g86,g88
n20,g78,g85
n21,g35,g57
n22,g50,g80
n23,g67,g44
n24,g0,g88
n25,g20,g89
n26,g35,g19
n27,g23,g29
n28,g89,g96
n29,g16,g79
n30,g44,g6
n31,g28,g36
n32,g69,g22
n33,g46,g85
n34,g4,g93
n35,g13,g48
n36,g59,g2
n37,g3,g71
n38,g84,g6
n39,g39,g28
n40,g32,g4
n41,g16,g22
n42,g63,g92
n43,g99,g54
n44,g94,g90
n45,g58,g12
n46,g61,g21
n47,g82,g73
n48,g75,g30
n49,g81,g92
n50,g28,g59
n51,g79,g62
n52,g43,g71
n53,g61,g97
n54,g62,g30
n55,g17,g8
n56,g82,g11
n57,g55,g62
n58,g83,g11
n59,g52,g33
n60,g30,g95
n61,g26,g88
n62,g12,g92
n63,g85,g69
n64,g32,g57
