n0,g73,g44
n1,g68,g74
n2,g12,g53
n3,g79,g98
n4,g2,g50
n5,g97,g76
n6,g32,g64
n7,g37,g5
n8,g78,g99
n9,g94,g97
n10,g40,g86
n11,g28,g10
n12,g8,g96
n13,g74,g39
n14,g8,g28
n15,g85,g66
n16,g14,g97
n17,g18,g92
n18,g8,g18
n19,g8,g36
n20,g17,g59
n21,g75,g52
n22,g83,g75
n23,g1,g66
n24,g1,g10
n25,g97,g57
n26,g7,g76
n27,g63,g22
n28,g38,g34
n29,g24,g28
n30,g21,g84
n31,g70,g94
n32,g58,g24
n33,g99,g49
n34,g84,g19
n35,g72,g24
n36,g53,g34
n37,g32,g43
n38,g1,g61
n39,g26,g39
n40,g48,g99
n41,g5,g28
n42,g65,g8
n43,g28,g55
n44,g81,g54
n45,g24,g81
n46,g50,g73
n47,g82,g59
n48,g29,g3
n49,g77,g93
n50,g53,g9
n51,g12,g78
n52,g48,g59
n53,g38,g99
n54,g46,g11
n55,g60,g27
n56,g53,g69
n57,g47,g10
n58,g64,g31
n59,g45,g7
n60,g19,g35
n61,g17,g45
n62,g95,g93
n63,g79,g94
n64,g7,g79
