n0,g97,g72
n1,g14,g30
n2,g12,g48
n3,g8,g34
n4,g25,g99
n5,g14,g70
n6,g67,g23
n7,g76,g66
n8,g42,g51
n9,g95,g70
n10,g56,g57
n11,g62,g49
n12,g75,g55
n13,g19,g18
n14,g94,g20
n15,g28,g48
n16,g18,g73
n17,g3,g87
n18,g91,g85
n19,g93,g23
n20,g16,g30
n21,g74,g62
n22,g61,g11
n23,g3,g96
n24,g47,g91
n25,g37,g70
n26,g59,g62
n27,g21,g87
n28,g68,g96
n29,g76,g75
n30,g5,g98
n31,g74,g17
n32,g53,g26
n33,g98,g53
n34,g30,g42
n35,g94,g4
n36,g33,g52
n37,g46,g17
n38,g38,g99
n39,g69,g41
n40,g30,g66
n41,g66,g56
n42,g87,g93
n43,g60,g68
n44,g99,g1
n45,g51,g92
n46,g94,g39
n47,g14,g25
n48,g77,g88
n49,g51,g86
n50,g49,g65
n51,g79,g98
n52,g51,g82
n53,g13,g49
n54,g77,g0
n55,g23,g48
n56,g14,g31
n57,g93,g11
