n0,g31,g6
n1,g0,g68
n2,g79,g39
n3,g80,g34
n4,g33,g95
n5,g34,g99
n6,g46,g10
n7,g95,g8
n8,g83,g55
n9,g5,g75
n10,g80,g91
n11,g55,g13
n12,g35,g71
n13,g15,g70
n14,g91,g48
n15,g19,g57
n16,g58,g70
n17,g93,g9
n18,g49,g77
n19,g26,g51
n20,g65,g55
n21,g89,g67
n22,g17,g85
n23,g46,g9
n24,g46,g99
n25,g9,g85
n26,g34,g55
n27,g33,g41
n28,g82,g3
n29,g75,g69
n30,g61,g50
n31,g97,g83
n32,g24,g47
n33,g82,g61
n34,g27,g61
n35,g81,g1
n36,g88,g62
n37,g84,g27
n38,g72,g93
n39,g88,g77
n40,g2,g4
n41,g91,g41
n42,g33,g2
n43,g94,g73
n44,g26,g13
n45,g48,g24
n46,g36,g68
n47,g33,g52
n48,g18,g19
n49,g12,g0
n50,g66,g46
n51,g34,g72
n52,g9,g84
n53,g44,g71
n54,g81,g66
n55,g96,g24
n56,g69,g73
n57,g68,g11
