n0,g25,g75
n1,g24,g83
n2,g90,g28
n3,g51,g12
n4,g85,g17
n5,g47,g22
n6,g34,g14
n7,g56,g94
n8,g48,g34
n9,g33,g92
n10,g36,g82
n11,g82,g12
n12,g9,g0
n13,g95,g13
n14,g22,g32
n15,g76,g8
n16,g74,g76
n17,g40,g43
n18,g68,g76
n19,g5,g60
n20,g21,g49
n21,g38,g65
n22,g76,g60
n23,g91,g22
n24,g45,g55
n25,g65,g8
n26,g77,g34
n27,g2,g57
n28,g71,g64
n29,g12,g24
n30,g20,g50
n31,g0,g91
n32,g74,g91
n33,g13,g65
n34,g24,g36
n35,g27,g17
n36,g97,g93
n37,g50,g5
n38,g54,g61
n39,g50,g68
n40,g17,g1
n41,g9,g34
n42,g59,g82
n43,g10,g74
n44,g59,g43
n45,g14,g65
n46,g62,g31
n47,g88,g42
n48,g58,g68
n49,g66,g15
n50,g87,g38
n51,g8,g42
n52,g11,g81
n53,g90,g73
n54,g38,g34
n55,g5,g14
n56,g66,g43
n57,g33,g27
n58,g28,g37
n59,g41,g48
