n0,g90,g13
n1,g99,g98
n2,g55,g42
n3,g99,g69
n4,g7,g59
n5,g64,g83
n6,g40,g61
n7,g92,g5
n8,g40,g25
n9,g91,g42
n10,g21,g52
n11,g29,g82
n12,g23,g91
n13,g60,g48
n14,g60,g50
n15,g39,g23
n16,g77,g37
n17,g75,g78
n18,g91,g8
n19,g44,g4
n20,g54,g29
n21,g20,g79
n22,g52,g43
n23,g19,g66
n24,g12,g3
n25,g12,g17
n26,g72,g97
n27,g43,g37
n28,g79,g9
n29,g40,g35
n30,g68,g46
n31,g72,g83
n32,g78,g93
n33,g35,g15
n34,g88,g3
n35,g14,g60
n36,g59,g70
n37,g62,g47
n38,g48,g17
n39,g71,g21
n40,g16,g5
n41,g47,g29
n42,g6,g93
n43,g11,g51
n44,g61,g70
n45,g81,g77
n46,g94,g79
n47,g35,g46
n48,g9,g29
n49,g13,g96
n50,g55,g95
n51,g78,g53
n52,g68,g66
n53,g24,g0
n54,g96,g37
n55,g30,g79
n56,g51,g22
n57,g16,g97
n58,g80,g46
n59,g96,g80
n60,g18,g50
n61,g69,g74
n62,g44,g28
n63,g92,g14
n64,g41,g24
n65,g94,g12
