n0,g29,g94
n1,g97,g9
n2,g69,g47
n3,g9,g19
n4,g6,g70
n5,g34,g18
n6,g96,g12
n7,g41,g13
n8,g46,g77
n9,g65,g73
n10,g14,g1
n11,g22,g61
n12,g64,g44
n13,g61,g14
n14,g22,g9
n15,g13,g36
n16,g24,g88
n17,g55,g84
n18,g54,g0
n19,g57,g28
n20,g73,g52
n21,g42,g19
n22,g14,g27
n23,g43,g64
n24,g73,g72
n25,g35,g61
n26,g22,g19
n27,g8,g14
n28,g21,g82
n29,g73,g11
n30,g52,g87
n31,g79,g2
n32,g40,g74
n33,g18,g21
n34,g25,g95
n35,g42,g9
n36,g77,g20
n37,g0,g52
n38,g97,g70
n39,g15,g66
n40,g93,g39
n41,g72,g34
n42,g1,g54
n43,g92,g32
n44,g50,g86
n45,g7,g14
n46,g24,g95
n47,g63,g43
n48,g46,g61
n49,g1,g31
n50,g25,g38
n51,g13,g29
n52,g94,g78
n53,g65,g59
n54,g98,g13
n55,g7,g9
n56,g6,g87
n57,g2,g7
n58,g80,g19
n59,g40,g51
n60,g57,g5
n61,g77,g35
n62,g73,g61
