n0,g89,g87
n1,g44,g32
n2,g50,g39
n3,g45,g68
n4,g56,g41
n5,g40,g85
n6,g75,g17
n7,g28,g13
n8,g97,g80
n9,g60,g2
n10,g76,g7
n11,g39,g34
n12,g85,g6
n13,g93,g14
n14,g69,g10
n15,g32,g14
n16,g77,g79
n17,g77,g20
n18,g48,g41
n19,g61,g53
n20,g85,g34
n21,g50,g14
n22,g84,g8
n23,g69,g59
n24,g72,g39
n25,g44,g16
n26,g57,g13
n27,g51,g99
n28,g48,g73
n29,g85,g63
n30,g35,g99
n31,g64,g11
n32,g64,g96
n33,g71,g45
n34,g77,g54
n35,g1,g4
n36,g40,g63
n37,g45,g52
n38,g59,g79
n39,g60,g9
n40,g20,g59
n41,g15,g98
n42,g73,g28
n43,g85,g86
n44,g25,g45
n45,g63,g45
n46,g95,g75
n47,g34,g93
n48,g71,g17
n49,g81,g56
n50,g29,g72
n51,g40,g6
n52,g21,g9
n53,g58,g26
n54,g80,g48
n55,g31,g10
n56,g92,g3
n57,g60,g57
n58,g18,g31
n59,g43,g98
n60,g42,g50
n61,g94,g19
n62,g30,g27
