n70,g81,g53
n65,g79,g77
n6,g66,g17
n35,g62,g44
n4,g52,g32
n32,g79,g95
n72,g97,g56
n74,g34,g14
n26,g19,g26
n21,g98,g78
n60,g97,g43
n20,g72,g59
n73,g5,g8
n51,g64,g61
n69,g71,g17
n71,g79,g12
n28,g93,g50
n77,g73,g87
n14,g17,g70
n45,g67,g22
n39,g69,g42
n5,g24,g60
n23,g76,g29
n24,g56,g49
n54,g77,g39
n16,g20,g98
n17,g54,g24
n18,g65,g54
n63,g25,g2
n9,g40,g55
n25,g33,g97
n30,g25,g24
n31,g57,g5
n10,g65,g18
n43,g85,g98
n68,g35,g26
n34,g21,g45
n8,g2,g48
n79,g74,g3
n53,g48,g63
n55,g59,g37
n38,g15,g6
n33,g94,g87
n62,g35,g1
n11,g40,g75
n27,g25,g78
n50,g7,g78
n44,g28,g63
n12,g55,g7
n67,g64,g9
n75,g6,g88
n80,g40,g96
n0,g79,g14
n22,g90,g59
n81,g57,g64
n58,g36,g83
n36,g9,g5
n42,g45,g59
n61,g79,g49
n78,g8,g10
n3,g5,g69
n29,g4,g45
n47,g99,g57
n49,g38,g10
n52,g28,g27
n59,g9,g72
n57,g41,g37
n66,g51,g60
n37,g25,g58
n13,g6,g8
n40,g29,g71
n19,g25,g96
n46,g69,g18
n7,g75,g63
n15,g59,g3
n48,g24,g30
n41,g12,g92
n76,g77,g82
n64,g42,g46
n56,g24,g68
n2,g56,g2
n1,g34,g68
