n0,g42,g69
n1,g10,g37
n2,g92,g51
n3,g94,g6
n4,g59,g64
n5,g39,g58
n6,g6,g25
n7,g2,g96
n8,g23,g56
n9,g14,g11
n10,g11,g66
n11,g1,g10
n12,g43,g80
n13,g18,g31
n14,g53,g98
n15,g3,g77
n16,g9,g65
n17,g41,g18
n18,g54,g96
n19,g46,g3
n20,g6,g62
n21,g66,g80
n22,g81,g0
n23,g7,g64
n24,g45,g93
n25,g38,g95
n26,g7,g71
n27,g12,g88
n28,g32,g30
n29,g18,g50
n30,g0,g39
n31,g21,g67
n32,g32,g73
n33,g84,g59
n34,g5,g0
n35,g55,g0
n36,g34,g89
n37,g40,g64
n38,g84,g49
n39,g37,g66
n40,g57,g30
n41,g52,g10
n42,g99,g39
n43,g29,g4
n44,g83,g95
n45,g26,g90
n46,g83,g18
n47,g15,g65
n48,g8,g6
n49,g99,g48
n50,g80,g70
n51,g67,g7
n52,g18,g71
n53,g7,g60
n54,g74,g17
n55,g88,g68
n56,g33,g8
n57,g15,g64
n58,g16,g28
n59,g56,g39
n60,g72,g86
n61,g54,g19
n62,g80,g61
n63,g84,g83
n64,g29,g8
