n0,g28,g20
n1,g51,g35
n2,g81,g56
n3,g89,g15
n4,g29,g59
n5,g41,g83
n6,g41,g1
n7,g86,g93
n8,g17,g59
n9,g1,g44
n10,g14,g61
n11,g72,g56
n12,g70,g16
n13,g58,g73
n14,g67,g12
n15,g77,g88
n16,g18,g49
n17,g89,g36
n18,g30,g24
n19,g34,g83
n20,g53,g3
n21,g97,g31
n22,g71,g19
n23,g2,g33
n24,g48,g54
n25,g94,g56
n26,g53,g40
n27,g99,g83
n28,g78,g45
n29,g22,g25
n30,g98,g69
n31,g38,g70
n32,g8,g46
n33,g48,g65
n34,g96,g48
n35,g20,g88
n36,g87,g22
n37,g91,g44
n38,g67,g72
n39,g50,g2
n40,g10,g99
n41,g2,g65
n42,g34,g38
n43,g91,g59
n44,g83,g63
n45,g25,g84
n46,g24,g66
n47,g84,g52
n48,g12,g96
n49,g40,g44
n50,g77,g24
n51,g15,g90
n52,g46,g9
n53,g82,g41
n54,g67,g59
n55,g86,g84
n56,g13,g78
n57,g84,g96
n58,g37,g61
n59,g75,g85
n60,g1,g23
n61,g46,g54
n62,g45,g75
n63,g76,g30
n64,g81,g48
