n70,g39,g89
n65,g12,g55
n6,g14,g10
n35,g31,g40
n4,g99,g58
n32,g85,g62
n72,g9,g32
n74,g83,g80
n26,g64,g96
n21,g2,g81
n60,g32,g0
n20,g4,g75
n73,g60,g92
n51,g52,g71
n69,g86,g83
n71,g15,g47
n28,g58,g62
n14,g32,g54
n45,g97,g75
n39,g62,g70
n5,g10,g40
n23,g18,g81
n24,g2,g11
n54,g79,g24
n16,g87,g22
n17,g82,g56
n18,g92,g50
n63,g25,g48
n9,g95,g85
n25,g82,g13
n30,g85,g12
n31,g99,g48
n10,g99,g42
n43,g42,g14
n68,g43,g51
n34,g21,g78
n8,g10,g57
n53,g90,g25
n55,g86,g49
n38,g80,g63
n33,g22,g17
n62,g62,g78
n11,g90,g36
n27,g50,g12
n50,g32,g17
n44,g61,g3
n12,g40,g97
n67,g94,g5
n75,g8,g31
n0,g26,g35
n22,g59,g7
n58,g23,g4
n36,g21,g85
n42,g75,g58
n61,g69,g79
n3,g53,g76
n29,g53,g57
n47,g36,g80
n49,g15,g78
n52,g70,g88
n59,g88,g34
n57,g3,g35
n66,g67,g71
n37,g98,g93
n13,g25,g79
n40,g11,g54
n19,g54,g71
n46,g19,g38
n7,g72,g19
n15,g67,g37
n48,g96,g60
n41,g98,g65
n76,g89,g74
n64,g23,g65
n56,g60,g72
n2,g6,g11
n1,g30,g58
